id,title,subtitle,poster,pubdate,url,rating,genres,star,star_time
3500773,天下无贼,2004 / 中国大陆 中国香港 / 动作 犯罪 剧情 / 冯小刚 / 刘德华 刘若英,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2191934463.jpg,2004-12-09(中国大陆),https://movie.douban.com/subject/1291550/,8.1,"动作,犯罪,剧情",4,2006-06-07 08:32:27
3500772,阳光灿烂的日子,1994 / 中国大陆 中国香港 / 剧情 爱情 / 姜文 / 夏雨 宁静,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2564685215.jpg,1995-08-21(中国大陆),https://movie.douban.com/subject/1291875/,8.8,"剧情,爱情",4.5,2006-06-07 08:32:03
3500767,鬼子来了,2000 / 中国大陆 / 剧情 喜剧 / 姜文 / 姜文 香川照之,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2553104888.jpg,2000-05-12(戛纳电影节),https://movie.douban.com/subject/1291858/,9.3,"剧情,喜剧",4.5,2006-06-07 08:31:11
3500758,可可西里,2004 / 中国大陆 中国香港 / 剧情 犯罪 / 陆川 / 多布杰 张垒,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2363208684.jpg,2004-10-01(中国大陆),https://movie.douban.com/subject/1308857/,8.9,"剧情,犯罪",4.5,2006-06-07 08:29:38
3500756,孔雀,2005 / 中国大陆 / 剧情 家庭 / 顾长卫 / 张静初 冯瓅,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p672727540.jpg,2005-02-18(中国大陆),https://movie.douban.com/subject/1309004/,8.1,"剧情,家庭",4,2006-06-07 08:29:14
3500709,十面埋伏,2004 / 中国大陆 中国香港 / 剧情 武侠 古装 / 张艺谋 / 金城武 刘德华,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2160809605.jpg,2004-07-16(中国大陆),https://movie.douban.com/subject/1308722/,6.3,"剧情,武侠,古装",3,2006-06-07 08:12:28
3500707,有话好好说,1997 / 中国大陆 / 剧情 喜剧 / 张艺谋 / 姜文 李保田,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2553967182.jpg,1997-05-16(中国大陆),https://movie.douban.com/subject/1296436/,8.4,"剧情,喜剧",4,2006-06-07 08:11:26
3500705,没完没了,1999 / 中国大陆 / 剧情 喜剧 / 冯小刚 / 葛优 吴倩莲,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2104173609.jpg,1999-12-15(北京首映),https://movie.douban.com/subject/1296253/,7.7,"剧情,喜剧",4,2006-06-07 08:11:10
3500696,手机,2003 / 中国大陆 / 剧情 喜剧 家庭 / 冯小刚 / 张国立 葛优,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1930481609.jpg,2003-12-18(中国大陆),https://movie.douban.com/subject/1308747/,7.4,"剧情,喜剧,家庭",3.5,2006-06-07 08:02:38
3500694,不见不散,1998 / 中国大陆 / 喜剧 爱情 / 冯小刚 / 葛优 徐帆,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2080749733.jpg,1998-12-24(中国大陆),https://movie.douban.com/subject/1307014/,7.9,"喜剧,爱情",4,2006-06-07 08:02:19
3500692,甲方乙方,1997 / 中国大陆 / 喜剧 / 冯小刚 / 葛优 刘蓓,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2436823425.jpg,1997-12-24(中国大陆),https://movie.douban.com/subject/1303173/,8.4,喜剧,4,2006-06-07 08:02:13
3500691,大腕,2001 / 中国大陆 中国香港 / 喜剧 / 冯小刚 / 葛优 关之琳,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1276429294.jpg,2001-12-21(中国大陆),https://movie.douban.com/subject/1304022/,7.9,喜剧,4,2006-06-07 08:01:59
3500690,卧虎藏龙,2000 / 中国台湾 中国香港 美国 中国大陆 / 剧情 爱情 武侠 / 李安 / 周润发 杨紫琼,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1507810991.jpg,2000-10-13(中国大陆),https://movie.douban.com/subject/1301168/,8.3,"剧情,爱情,武侠",4,2006-06-07 08:01:48
3500689,霍元甲,2006 / 美国 中国大陆 中国香港 / 剧情 传记 动作 / 于仁泰 / 李连杰 董勇,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2171661378.jpg,2006-01-25(中国大陆),https://movie.douban.com/subject/1441602/,7,"剧情,传记,动作",3.5,2006-06-07 08:01:17
3500688,泰坦尼克号,1997 / 美国 墨西哥 澳大利亚 加拿大 / 剧情 爱情 灾难 / 詹姆斯·卡梅隆 / 莱昂纳多·迪卡普里奥 凯特·温丝莱特,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p457760035.jpg,1998-04-03(中国大陆),https://movie.douban.com/subject/1292722/,9.4,"剧情,爱情,灾难",4.5,2006-06-07 07:59:04
3500687,肖申克的救赎,1994 / 美国 / 犯罪 剧情 / 弗兰克·德拉邦特 / 蒂姆·罗宾斯 摩根·弗里曼,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p480747492.jpg,1994-09-10(多伦多电影节),https://movie.douban.com/subject/1292052/,9.7,"犯罪,剧情",5,2006-06-07 07:58:05
